genus	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
g_Mesorhizobium F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.7487	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Mesorhizobium F
g_Enterococcus A	0	0	0	0	0	0	0	0	0	0	2.39	0	31.4833	0	18.7688	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus A
g_Blattabacterium	0	0	0	0	52.5264	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Blattabacteriaceae;g_Blattabacterium
g_Sulfuriferula	0	0	0	0	0	0	0	0	0	0	0	52.4571	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Sulfuriferulaceae;g_Sulfuriferula
g_GCA-002840015	0	0	0	0	0	0	0	0	0	0	0	44.5029	0	0	7.7094	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_GCA-002840015
g_Conchiformibius	0	0	0	0	0	0	37.5795	3.5191	0	0	8.5501	2.5245	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Neisseriaceae;g_Conchiformibius
g_KA00274	0	20.5844	0	0	0	0	0	0	5.2284	0	0.4318	0.425	19.9085	0	5.3447	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Saccharofermentanales;f_Fastidiosipilaceae;g_KA00274
g_Vagococcus E	0	0	0	0	0	0	0	0	0	0	5.9235	1.4575	39.0138	0	5.4764	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Vagococcaceae;g_Vagococcus E
g_Anoxybacillus	0	0	0	0	0	0	0	0	0	0	7.2716	0	0	0	44.3766	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Anoxybacillaceae;g_Anoxybacillus
g_Vagococcus D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.4364	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Vagococcaceae;g_Vagococcus D
g_Mesorhizobium A	11.4387	0	0	0	0	0	0	0	0	0	0	25.1031	4.3114	0	10.2928	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Mesorhizobium A
g_UBA1943	0	0	0	0	0	0	0	0	0	0	0	50.0606	0	0	1.0089	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_UBA1943
g_BM714	0	0	0	0	0	0	32.0358	0	0	0	0	1.076	14.4019	0	3.3831	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_BM714;g_BM714
g_Faecalimonas	0	0	0	0	0	0	0	0	0	0	50.7427	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Faecalimonas
g_JAAZDF01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.7132	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_JAAZDF01
g_Coprocola	0	0	0	0	0	0	0	0	0	0	10.7302	1.1734	15.7051	22.672	0.3074	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Anaerotignaceae;g_Coprocola
g_Im94	8.0532	0	0	0	0	0	0	0	0	0	0	30.6623	0	0	11.853	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Im94
g_UBA5540	7.3122	0	0	0	23.9534	0	0	0	0	0	0	18.9447	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_Kiritimatiellales;f_Pontiellaceae;g_UBA5540
g_BOG-938	0	0	0	0	0	0	0	0	0	0	0	50.1506	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_BOG-938
g_UBA5352	0	0	49.978	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Armatimonadota;c_UBA5377;o_UBA5377;f_UBA5352;g_UBA5352
g_GCA-900066755	0	0	0	0	0	0	0	3.0966	0	0	36.8655	0	9.9105	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_GCA-900066755
g_JACPTQ01	10.564	0	0	0	0	0	0	0	0	0	0	0	31.8536	0	7.1708	d_Bacteria;p_Myxococcota;c_JACPTQ01;o_JACPTQ01;f_JACPTQ01;g_JACPTQ01
g_ETT8	0	0	0	0	0	0	0	0	0	0	0	48.4541	0	0	0.9068	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_ETT8
g_Yaniella	0	0	0	0	0	0	0	0	5.9312	16.2811	0.9797	0	25.8109	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Yaniella
g_Thalassotalea	0	0	0	0	0	0	48.8858	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Alteromonadaceae;g_Thalassotalea
g_Oerskovia	15.4817	0	0	0	0	0	0	0	0	8.4885	3.5439	2.0109	13.4571	0	5.5692	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Cellulomonadaceae;g_Oerskovia
g_B47-G16	0	0	0	0	48.3796	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Aerophobota;c_Aerophobia;o_Aerophobales;f_B47-G16;g_B47-G16
g_MT2928	0	0	0	0	0	0	0	0	0	0	0	48.2935	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_MT2928
g_Pleurocapsa	0	0	0	0	0	37.5375	0	0	0	0	0	0	0	0	10.5243	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Xenococcaceae;g_Pleurocapsa
g_Mycoplasmopsis A	0	0	0	0	0	0	0	35.4464	0	0	0	8.6108	3.8416	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Mycoplasmatales;f_Metamycoplasmataceae;g_Mycoplasmopsis A
g_UBA2334	0	0	0	0	0	0	0	0	0	0	0	45.6842	0	0	1.9458	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_UBA2334
g_Riemerella	2.674	0	0	0	0	0	0	0	0	0	0	44.8486	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Riemerella
g_J084	0	0	0	0	47.4432	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Rhodothalassiaceae;g_J084
g_Oceanivirga	0	0	0	0	0	0	0	0	0	0	0	0	47.335	0	0	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Leptotrichiaceae;g_Oceanivirga
g_Chelativorans	0	0	0	0	0	0	0	0	0	0	0	4.1871	0	0	42.9646	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Chelativorans
g_Sinimarinibacterium	0	0	0	0	0	0	0	0	0	0	0	47.1274	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Nevskiales;f_Nevskiaceae;g_Sinimarinibacterium
g_ZC4RG25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.6886	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_ZC4RG25
g_Dongia	0	0	0	0	0	0	0	0	0	0	0	46.6626	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Dongiales;f_Dongiaceae;g_Dongia
g_Desulfocapsa	46.5252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfobulbia;o_Desulfobulbales;f_Desulfocapsaceae;g_Desulfocapsa
g_UBA4971	10.6391	0	0	0	0	0	35.6797	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes G;c_SHA-98;o_UBA4971;f_UBA4971;g_UBA4971
g_BX7	25.9519	0	0	0	0	0	0	0	0	0	0	0	19.5633	0	0.7659	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_BX7;g_BX7
g_Roseicyclus	0	0	0	0	0	0	0	0	0	0	0	43.8944	0	0	2.2501	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Roseicyclus
g_JAHJUF01	0	0	0	0	0	0	0	0	0	0	0	0	0	46.0926	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_Desulfatibacillaceae;g_JAHJUF01
g_Rodentibacter	0	0	0	0	9.0899	0	18.6117	0	0	0	6.3518	11.8777	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Pasteurellaceae;g_Rodentibacter
g_Pelomicrobium	3.8406	0	0	0	0	0	0	0	0	0	0	41.9648	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_UBA6910;g_Pelomicrobium
g_Caenibius	0	0	0	0	0	0	0	0	0	0	0	44.1742	0	0	1.3343	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Caenibius
g_DSM105185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.9119	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Tissierellaceae;g_DSM105185
g_Unclassified_f_Neisseriaceae	0	0	0	0	0	0	36.2815	0	0	0	5.572	3.0466	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Neisseriaceae;g_Unclassified_f_Neisseriaceae
g_Cognatiyoonia	0	0	0	0	0	0	0	0	0	0	0	44.0752	0	0	0.8248	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Cognatiyoonia
g_Olsenella H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.8638	d_Bacteria;p_Actinobacteriota;c_Coriobacteriia;o_Coriobacteriales;f_Atopobiaceae;g_Olsenella H
g_Actinotalea	3.4272	0	0	0	0	0	0	1.6145	0	0	0	9.1802	10.4782	0	19.9478	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Cellulomonadaceae;g_Actinotalea
g_Alkaliphilus B	0	0	0	0	0	0	0	0	0	0	7.6047	0	7.1553	0	29.8777	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Natronincolaceae;g_Alkaliphilus B
g_HdN1	0	0	0	0	0	0	0	0	0	0	0	44.6212	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Ketobacteraceae;g_HdN1
g_Unclassified_f_UBA6265	0	0	0	0	0	0	0	0	0	0	0	1.3632	0	0	43.2158	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Thermomicrobiales;f_UBA6265;g_Unclassified_f_UBA6265
g_JAAAPF01	9.6139	0	0	0	0	0	0	0	0	0	0	34.6546	0	0	0.2837	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Geminicoccales;f_Geminicoccaceae;g_JAAAPF01
g_Paucibacter A	0	0	0	0	0	0	0	0	0	0	0	43.8714	0	0	0.4789	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Paucibacter A
g_Merdibacter	0	0	0	0	0	0	0	16.0834	0	0	0	0	25.7373	0	2.5191	d_Bacteria;p_Firmicutes;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Merdibacter
g_Unclassified_f_Eremiobacteraceae	0	0	0	0	0	0	0	0	0	0	0	3.3272	0	0	40.9718	d_Bacteria;p_Eremiobacterota;c_Eremiobacteria;o_Eremiobacterales;f_Eremiobacteraceae;g_Unclassified_f_Eremiobacteraceae
g_Morganella	0	0	0	0	0	0	0	0	0	0	3.7149	0	28.0867	0	12.4187	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Morganella
g_RGIG2581	0	0	0	0	0	0	0	44.1934	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_UBA1407;f_UBA1407;g_RGIG2581
g_Breznakiella	23.2325	0	0	0	0	0	0	5.4721	0	0	0	0	0	0	15.4275	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_Treponematales;f_Termitinemataceae;g_Breznakiella
g_Bilophila	0	0	0	0	0	0	0	0	0	0	0	38.1909	0	0	5.85	d_Bacteria;p_Desulfobacterota I;c_Desulfovibrionia;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila
g_Pseudorhodobacter B	0	0	0	0	0	0	0	0	0	0	0	43.3713	0	0	0.4058	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Pseudorhodobacter B
g_46-32	0	0	0	0	0	0	0	0	0	0	16.5676	0	19.1356	0	8.016	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_46-32
g_JAGOCV01	0	0	0	0	0	0	0	0	11.4162	0	0	32.2355	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_JAGOCV01
g_Hyphomicrobium	0	0	0	0	0	0	0	0	0	0	0	29.1868	0	0	14.3188	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_Hyphomicrobium
g_Enterococcus F	0	0	0	0	0	0	0	0	17.9046	18.4305	0	0	0	0	7.1072	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus F
g_JAAUUD01	7.4579	0	0	0	0	0	0	0	0	0	0	5.8807	16.866	0	13.2064	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Aggregatilineales;f_J027;g_JAAUUD01
g_Sphingomonas I	13.8785	0	0	0	0	0	0	0	0	0	0	12.6793	0	0	16.704	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas I
g_Clostridium AI	0	0	0	0	0	0	0	14.7412	0	0	10.5055	4.5204	13.3945	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Clostridium AI
g_Pigmentiphaga	0	0	0	0	0	0	0	0	0	0	0	35.5183	0	0	7.4759	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Pigmentiphaga
g_Halobacteroides	8.1188	0	0	0	0	0	0	0	0	0	33.9166	0.9145	0	0	0	d_Bacteria;p_Firmicutes F;c_Halanaerobiia;o_Halobacteroidales;f_Halobacteroidaceae;g_Halobacteroides
g_CADDYV01	0	0	0	0	0	0	0	0	0	0	0	2.929	0	0	39.9049	d_Bacteria;p_Actinobacteriota;c_Rubrobacteria;o_Rubrobacterales;f_Rubrobacteraceae;g_CADDYV01
g_CAIOSQ01	0	0	0	0	0	0	0	0	0	0	0	42.602	0	0	0.221	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_CACIAM-22H2;f_CACIAM-22H2;g_CAIOSQ01
g_TMED23	0	0	0	0	0	0	0	0	0	0	8.189	32.2384	0	0	2.1116	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_UBA2165;g_TMED23
g_Microlunatus B	0	0	0	0	0	0	0	0	0	0	0	0	41.956	0	0.5475	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Microlunatus B
g_1XD8-76	24.4447	0	0	0	0	0	0	0	0	0	0	0	6.1424	0	11.7835	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_1XD8-76
g_Marinomonas	0	0	0	0	0	0	0	0	0	3.3047	23.8634	1.5658	13.0977	0	0.3077	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Marinomonadaceae;g_Marinomonas
g_Methylomicrobium	0	0	0	0	0	0	0	0	0	0	0	41.986	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Methylomonadaceae;g_Methylomicrobium
g_Avimonas A	0	0	0	0	0	0	0	33.0751	0	7.4192	1.3393	0	0	0	0.1151	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_Avimonas A
g_UBA2486	0	0	0	0	0	0	0	0	0	0	0	41.8659	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Acidithiobacillales;f_Acidithiobacillaceae;g_UBA2486
g_Bavariicoccus	0	0	0	0	5.909	4.7808	12.0987	0	4.9995	1.7154	0	0	2.7195	0	9.5636	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Bavariicoccus
g_AQU-03	41.7645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Thermoflexales;f_J036;g_AQU-03
g_JADFCT01	0	0	0	0	13.6432	0	27.9348	0	0	0	0	0	0	0	0	d_Bacteria;p_Sumerlaeota;c_Sumerlaeia;o_JADFCT01;f_JADFCT01;g_JADFCT01
g_BOG-935	0	0	0	0	0	0	0	0	0	0	0	41.5413	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_BOG-935
g_40CM-4-65-16	0	0	0	0	0	0	0	0	0	0	0	3.341	0	0	37.8585	d_Bacteria;p_Dormibacterota;c_Dormibacteria;o_Dormibacterales;f_Dormibacteraceae;g_40CM-4-65-16
g_RI-29	0	0	0	0	0	0	0	0	0	0	0	41.145	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_RI-29
g_Ignavigranum	0	0	0	0	0	0	8.7642	2.4621	3.6216	9.9412	0	0	1.97	0	14.2596	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Ignavigranum
g_Alg239-R122	20.0432	0	0	0	0	0	0	0	0	0	0	20.9118	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Alg239-R122
g_Pseudoclavibacter A	6.2925	0	0	0	15.4598	0	0	0	0	0	0	7.9686	0	0	11.0371	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Pseudoclavibacter A
g_C-114	0	0	0	0	0	0	0	0	0	40.5097	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Limnocylindria;o_Limnocylindrales;f_CSP1-4;g_C-114
g_Rhodoblastus	0	0	0	0	0	0	0	0	0	0	0	5.2819	0	0	35.018	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Rhodoblastus
g_JABLXH01	0	16.7433	0	0	0	0	20.5835	0	0	2.9185	0	0	0	0	0	d_Bacteria;p_Armatimonadota;c_UBA5377;o_UBA5377;f_JABLXH01;g_JABLXH01
g_Photorhabdus	0	0	0	0	0	0	0	0	0	0	40.1844	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Photorhabdus
g_Labrys	0	0	0	0	0	0	0	0	0	0	0	1.0361	0	0	39.1196	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Labraceae;g_Labrys
g_Mesorhizobium B	4.2436	0	0	0	0	0	0	0	0	0	0	34.8951	0	0	0.8767	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Mesorhizobium B
g_Agreia	0	0	0	0	0	0	0	9.9763	0	0	0	0	0	0	30.0011	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Agreia
g_UBA6680	0	0	0	0	0	0	39.9386	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA6680;g_UBA6680
g_WQZF01	0	0	0	0	0	0	0	0	0	0	0	39.6155	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Rhodocyclaceae;g_WQZF01
g_Viridilinea	39.5567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Chloroflexales;f_Chloroflexaceae;g_Viridilinea
g_SCMQ01	0	0	0	0	0	0	0	0	0	0	0	36.4765	2.9793	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_SCMQ01
g_Empedobacter	0	0	0	0	0	0	0	0	0	0	0	38.9674	0	0	0.4569	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Empedobacter
g_SFMI01	0	0	0	0	0	0	0	0	0	10.6743	23.8184	0.6322	4.2306	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Christensenellales;f_CAG-74;g_SFMI01
g_Murimonas	0	0	0	0	0	0	0	0	0	0	0	0.982	32.8587	0	5.4031	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Murimonas
g_SOIV01	0	0	0	31.6647	0	0	0	0	0	0	7.104	0	0	0	0.3053	d_Bacteria;p_Acidobacteriota;c_Aminicenantia;o_Aminicenantales;f_Aminicenantaceae;g_SOIV01
g_Mogibacterium	0	0	0	0	0	0	0	0	0	25.5672	0	0	0	0	13.4885	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_Mogibacterium
g_Aquimonas	0	0	0	0	0	0	0	0	0	0	0	15.7668	0	0	23.251	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Aquimonas
g_PWLF01	1.553	0	0	0	0	0	0	33.6522	0	0	1.422	0	2.3414	0	0.0458	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA7960;g_PWLF01
g_Nitratireductor C	0	0	0	0	0	0	0	0	0	0	0.701	5.896	0	0	32.279	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Nitratireductor C
g_HT1-32	11.1753	0	0	0	0	0	0	0	0	13.2848	0	1.2588	6.3182	0	6.7613	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_HT1-32;g_HT1-32
g_Vulcanococcus	0	0	0	0	38.7037	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_PCC-6307;f_Cyanobiaceae;g_Vulcanococcus
g_JABCPH02	0	0	0	0	0	0	0	6.7089	0	0	28.5251	0.6016	2.6839	0	0.1051	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Leptotrichiaceae;g_JABCPH02
g_Croceicoccus	0	0	0	0	0	0	0	0	0	0	0	36.4016	0	0	2.2023	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Croceicoccus
g_UBA9628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.5728	d_Bacteria;p_Elusimicrobiota;c_Elusimicrobia;o_UBA1565;f_UBA9628;g_UBA9628
g_Papillibacter	0	0	0	0	0	0	0	0	0	6.8535	0	0	16.2975	0	15.3237	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_Papillibacter
g_Cruoricaptor	0	0	0	0	0	0	0	0	0	0	0	38.2831	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Cruoricaptor
g_Mesorhizobium D	0	0	0	0	0	0	0	0	0	0	0	5.2572	0	0	32.8488	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Mesorhizobium D
g_Marivivens	0	0	0	0	0	0	0	0	0	0	0	37.6243	0	0	0.4585	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Marivivens
g_Planobispora	28.4157	0	0	0	0	0	0	1.9123	0	0	0	0	0	0	7.5128	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptosporangiales;f_Streptosporangiaceae;g_Planobispora
g_Pseudokineococcus	8.4871	0	0	0	13.9011	0	0	0	0	0	0	0.478	12.7957	0	2.1291	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Quadrisphaeraceae;g_Pseudokineococcus
g_CAISGS01	0	0	0	0	0	0	0	0	0	0	0	37.396	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_CAISGS01
g_Scandinavium	0	0	0	0	0	0	0	0	0	0	24.4592	0	8.02	0	4.8086	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Scandinavium
g_Pleomorphomonas	0	0	0	0	0	0	0	0	0	0	0	37.2643	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Pleomorphomonadaceae;g_Pleomorphomonas
g_Geobacillus	0	0	0	0	0	0	0	34.7939	0	0	2.4153	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Anoxybacillaceae;g_Geobacillus
g_Actibacterium	0	0	0	0	0	0	0	0	0	0	0	37.0777	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Actibacterium
g_WRGF01	11.9618	0	0	0	0	0	0	15.9656	0	0	0	0	0	0	9.0023	d_Bacteria;p_Firmicutes;c_Bacilli;o_Haloplasmatales A;f_Turicibacteraceae;g_WRGF01
g_Clavibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.7656	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Clavibacter
g_UBA1731	0	0	0	0	0	0	0	0	0	0	0	36.6226	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_RFP12;f_UBA1067;g_UBA1731
g_Lapidilactobacillus	0	0	0	0	0	0	0	7.8478	0	0	8.5802	1.3522	18.8374	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lapidilactobacillus
g_UBA2991	0	0	0	0	16.8277	0	0	0	0	19.5411	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_Tepidiformales;f_Tepidiformaceae;g_UBA2991
