family	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
f_Bacillaceae	156.8269	217.4147	0	0	276.625	0	133.6406	5.6437	430.5307	70.9531	7.703	1.8337	20.7858	0	33.5564	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae
f_UBA2100	0	0	0	1129.52	151.1034	0	0	0	0	0	0	0	0	66.929	0	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_UBA9983 A;f_UBA2100
f_UBA1149	0	0	264.4959	300.5317	29.2394	331.1954	209.5385	0	37.1084	0	0	0	0	174.8404	0	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_UBA1149;f_UBA1149
f_Sulfurimonadaceae	0	0	13.87	286.2813	516.0428	0	0	4.8397	0	0	0	1.1416	0	512.4893	2.3929	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Sulfurimonadaceae
f_Desulfobacteraceae	45.6477	584.3532	37.7959	0	302.9796	0	53.017	63.9166	21.9079	15.0343	0	30.9266	35.5553	135.2431	7.1117	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_Desulfobacteraceae
f_AABM5-25-91	0	0	333.6463	189.5516	76.0727	369.2911	155.7604	0	0	0	0	0	0	202.1718	0	d_Bacteria;p_KSB1;c_UBA2214;o_AABM5-25-91;f_AABM5-25-91
f_UBA11579	0	0	337.1339	47.8833	52.3395	0	424.1837	22.1077	21.6789	0	0	0	0	417.2941	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA11579
f_SLTJ01	0	0	342.0089	376.9919	0	338.7678	41.5935	0	15.9945	0	0	0	0	200.9591	0	d_Bacteria;p_Firmicutes B;c_Moorellia;o_Moorellales;f_SLTJ01
f_Marispirochaetaceae	17.4696	232.1586	276.3191	53.4727	332.3335	46.3011	226.8198	0	0	47.7064	0	0	0	76.0439	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_JC444;f_Marispirochaetaceae
f_SZUA-365	0	0	0	1249.3176	0	0	0	0	56.5622	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_SZUA-365;o_SZUA-365;f_SZUA-365
f_TMED127	0	68.2323	374.0622	70.8376	0	429.359	155.2252	0	205.3818	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_TMED127;f_TMED127
f_GBS-DC	0	0	351.5895	0	27.9608	433.7712	131.3096	0	325.5617	0	0	0	0	28.4059	0	d_Bacteria;p_Armatimonadota;c_Fimbriimonadia;o_Fimbriimonadales;f_GBS-DC
f_B32-G15	0	521.1786	64.3334	0	78.2308	0	320.3583	0	0	45.4226	0	0	0	259.884	0	d_Bacteria;p_Omnitrophota;c_Koll11;o_4484-171;f_B32-G15
f_CAIMNF01	0	0	174.2749	594.0559	21.1922	0	173.5659	0	35.8608	0	0	0	0	281.6034	0	d_Bacteria;p_Bdellovibrionota;c_Bdellovibrionia A;o_UBA1018;f_CAIMNF01
f_XYA12-FULL-58-9	0	0	67.6941	838.0056	126.9996	44.4007	84.2734	0	93.857	0	0	0	0	18.2307	0	d_Bacteria;p_Myxococcota;c_XYA12-FULL-58-9;o_XYA12-FULL-58-9;f_XYA12-FULL-58-9
f_Kribbellaceae	139.7905	0	163.166	115.8726	24.8017	381.2617	76.1729	3.5308	36.7582	3.6246	0.8724	8.039	11.4922	280.1312	27.7932	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Kribbellaceae
f_Anaeromyxobacteraceae	0	0	264.0759	450.0817	80.2805	0	98.6256	0	54.3393	0	0	0	0	320.0318	0	d_Bacteria;p_Myxococcota;c_Myxococcia;o_Myxococcales;f_Anaeromyxobacteraceae
f_UBA2999	26.4955	19.5027	156.0604	0	94.8864	0	766.2667	13.645	0	3.3995	0	0	0	126.0856	60.4787	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_UBA2999
f_Unclassified_o_Marinisomatales	0	0	227.3436	97.8113	26.1697	510.0733	253.9304	0	140.3424	0	0	0	0	0	0	d_Bacteria;p_Marinisomatota;c_Marinisomatia;o_Marinisomatales;f_Unclassified_o_Marinisomatales
f_Bacillaceae J	20.5949	224.7284	104.8462	0	326.1732	0	453.0302	21.6469	0	0	27.9082	0	31.05	44.824	0.2745	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales C;f_Bacillaceae J
f_UBA1547	0	0	0	749.5905	0	129.8114	0	0	90.4996	0	0	0	0	284.2658	0	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_UBA1547
f_Bacillaceae F	0	0	131.2855	149.1722	9.9779	242.1855	381.9221	0	33.7685	0	0.6972	0	0	297.391	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales H;f_Bacillaceae F
f_SG8-41	0	0	788.7833	238.9999	0	0	0	0	0	0	0	0	0	215.2343	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_SG8-41
f_J042	0	0	283.469	0	57.4508	371.8556	0	0	0	0	0	0	0	522.1718	0	d_Bacteria;p_Calditrichota;c_Calditrichia;o_RBG-13-44-9;f_J042
f_Unclassified_o_Xanthomonadales	194.8157	0	0	0	0	76.7702	0	18.4489	0	27.5466	0.4427	535.6849	60.1834	0	310.9106	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Unclassified_o_Xanthomonadales
f_Unclassified_p_Verrucomicrobiota	181.5235	198.076	307.6547	338.7234	0	0	0	0	33.5409	23.0174	0	0	0	139.8167	0	d_Bacteria;p_Verrucomicrobiota;c_Unclassified_p_Verrucomicrobiota;o_Unclassified_p_Verrucomicrobiota;f_Unclassified_p_Verrucomicrobiota
f_WTKA01	0	0	311.8031	298.3445	0	96.8742	122.5794	0	59.0949	0	0	0	0	331.4667	0.1798	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_WTKA01
f_CF-121	5.5292	0	238.3188	54.8937	36.2251	574.4629	111.2574	0	84.2861	0	0	0	0	110.9232	0	d_Bacteria;p_Dormibacterota;c_Dormibacteria;o_CF-121;f_CF-121
f_JAEUJZ01	0	0	0	33.2748	108.6859	233.0724	401.2964	0	75.325	0	0	0	0	359.6522	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Palsa-1104;f_JAEUJZ01
f_UBA922	79.5216	907.0065	0	0	18.9041	0	0	0	87.7496	106.0021	0	0	0	0	4.6596	d_Bacteria;p_Patescibacteria;c_ABY1;o_Magasanikbacterales;f_UBA922
f_JAEEML01	0	0	0	645.8613	0	248.551	235.8774	0	16.245	0	0	0	0	51.0268	0	d_Bacteria;p_Myxococcota;c_XYA12-FULL-58-9;o_JAEEML01;f_JAEEML01
f_Saccharofermentanaceae	0	0	0	595.1473	57.9031	93.6959	177.8367	0	73.4864	0	0	0	0	192.3551	4.2244	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Saccharofermentanales;f_Saccharofermentanaceae
f_Limnochordaceae	0	0	829.0706	0	59.304	0	303.5653	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes G;c_Limnochordia;o_Limnochordales;f_Limnochordaceae
f_Nitrincolaceae	0	0	159.8415	242.1585	0	157.2605	132.6594	0	164.4541	0	0	27.0782	0	301.328	2.7478	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Nitrincolaceae
f_Geopsychrobacteraceae	0	0	329.8548	0	66.8518	378.6166	151.2422	0	14.1406	0	0	0	0	244.2909	0	d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Desulfuromonadales;f_Geopsychrobacteraceae
f_Syntrophotaleaceae	0	0	0	219.2951	39.1154	0	640.7166	0	99.2848	0	0	0	0	155.9304	0	d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Desulfuromonadales;f_Syntrophotaleaceae
f_Xenobiaceae	0	0	35.1589	522.5015	0	69.4868	44.155	0	0	0	0	0	0	482.9007	0	d_Bacteria;p_Eremiobacterota;c_Xenobia;o_Xenobiales;f_Xenobiaceae
f_Bin18	12.2837	0	52.3192	334.9552	21.7509	468.7555	82.3904	0	34.0457	0	0	0	4.6299	142.0693	0	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_Bin18;f_Bin18
f_X112	0	0	168.0311	0	70.2024	415.6932	100.1196	0	37.3834	0	0	0	0	359.4686	0	d_Bacteria;p_Patescibacteria;c_JAEDAM01;o_Absconditabacterales;f_X112
f_UBA3088	0	0	139.4199	475.2447	63.5766	68.5843	260.3488	0	143.4431	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_UBA3088;f_UBA3088
f_Acidihalobacteraceae	0	0	155.392	58.8544	31.4934	356.7266	354.6579	0	39.969	0	0	0	0	146.4699	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Ectothiorhodospirales;f_Acidihalobacteraceae
f_UBA8438	45.0393	0	0	0	0	629.9671	354.2786	0	109.7973	0	0	2.0985	0	0	0.8247	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_UBA8438
f_JABJBS01	23.0199	27.8041	81.7208	274.8499	58.4289	318.3888	17.0906	0	0	9.6929	0	0	0	330.1229	0	d_Bacteria;p_Myxococcota;c_XYA12-FULL-58-9;o_XYA12-FULL-58-9;f_JABJBS01
f_Salinibacteraceae	0	0	0	0	56.1351	484.1457	152.8613	0	0	0	0	0	0	447.5559	0	d_Bacteria;p_Bacteroidota;c_Rhodothermia;o_Rhodothermales;f_Salinibacteraceae
f_WCHB1-69	27.5443	99.7776	61.3943	167.1686	119.8159	0	326.3434	47.6735	126.3319	0	2.0931	1.0364	0	157.5302	0.5431	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_WCHB1-69
f_Bernardetiaceae	42.0908	0	208.5289	90.3332	236.9349	0	467.2812	6.6093	0	28.0661	1.6058	1.7439	11.6705	30.5364	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Bernardetiaceae
f_Natronogracilivirgulaceae	54.9757	699.8684	98.7321	0	120.0604	0	61.4565	8.6325	25.3953	0	0	2.0642	13.8141	39.8842	0	d_Bacteria;p_Bacteroidota;c_Rhodothermia;o_Balneolales;f_Natronogracilivirgulaceae
f_Geodermatophilaceae	644.4128	49.0634	0	0	30.1381	0	0	61.6799	118.2172	3.6431	0	25.7059	37.2638	0	147.7842	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Geodermatophilaceae
f_P2-11E	60.3993	384.4569	108.4724	0	82.4406	23.241	286.4302	0	97.2163	28.7201	0	0	0	43.819	0	d_Bacteria;p_Chloroflexota;c_Limnocylindria;o_P2-11E;f_P2-11E
f_Magnetospirillaceae	14.0303	0	188.9793	257.6717	22.9803	409.0411	188.2105	0	19.4433	0	0	0	0	0	14.1335	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Magnetospirillaceae
f_Anaerotignaceae	0	0	196.1299	148.5675	0	249.2017	81.3883	0	65.1502	0	13.0589	1.1734	15.7051	334.6122	9.2247	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Anaerotignaceae
f_JAHJDS01	0	0	144.3279	295.1848	35.1012	141.9974	251.5462	0	29.6985	0	0	0	0	209.892	0	d_Bacteria;p_Desulfobacterota;c_Desulfarculia;o_Desulfarculales;f_JAHJDS01
f_Kiloniellaceae	0	0	271.1811	308.1276	0	266.8022	236.3181	0	0	0	0	0	0	21.9095	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Kiloniellales;f_Kiloniellaceae
f_Paludibacteraceae	0	0	121.2851	0	41.5606	685.7905	66.3297	82.3451	0	0	0	0	0	104.7419	0.5431	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae
f_GWA2-32-17	0	0	211.2607	450.0817	32.1122	207.8494	65.7504	0	27.1696	0	0	0	0	106.6773	0.5786	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_GWA2-32-17
f_TCS55	38.7041	211.1672	312.7934	0	253.5758	0	259.6007	18.2325	0	0	0	4.3598	0	0	0	d_Bacteria;p_Marinisomatota;c_Marinisomatia;o_Marinisomatales;f_TCS55
f_Kangiellaceae	0	0	88.9314	555.7626	0	262.4863	166.0681	0	22.8744	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Kangiellaceae
f_SYDY01	69.995	545.5545	80.8108	0	147.4015	0	100.6025	0	27.7142	95.0941	0	2.2527	0	21.7631	0	d_Bacteria;p_Myxococcota;c_XYA12-FULL-58-9;o_XYA12-FULL-58-9;f_SYDY01
f_S141-50	0	0	146.3066	108.2086	0	431.8323	0	0	0	0	0	0	0	394.0176	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_SpSt-205;f_S141-50
f_Casp-alpha2	0	0	42.5869	0	25.8933	665.1827	53.017	0	277.6975	15.0343	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Casp-alpha2
f_Nevskiaceae	16.3261	267.2225	303.0557	78.2602	0	13.5528	263.8455	0	21.2592	15.5263	0	59.5806	0	22.2589	15.3146	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Nevskiales;f_Nevskiaceae
f_BM103	0	184.1759	181.8748	0	165.8729	0	226.4186	7.951	70.1712	16.0516	0	0	0	220.4129	0	d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Desulfuromonadales;f_BM103
f_Palsa-965	0	0	33.6899	0	40.9677	132.5836	500.1927	0	132.6181	0	0	0	0	232.6442	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_AKYH767;f_Palsa-965
f_UBA7430	0	0	370.876	117.057	25.0552	277.1727	103.8403	0	91.363	0	1.4434	0	0	84.0373	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_UBA7430
f_Desulfocapsaceae	46.5252	0	231.1085	175.0636	23.4194	75.7922	191.8069	0	198.148	0	0	0	0	124.4795	2.9802	d_Bacteria;p_Desulfobacterota;c_Desulfobulbia;o_Desulfobulbales;f_Desulfocapsaceae
f_UBA5297	0	0	0	858.9058	32.829	0	0	0	0	0	0	0	0	174.4935	0	d_Bacteria;p_Myxococcota;c_Myxococcia;o_Myxococcales;f_UBA5297
f_Sulfuriferulaceae	0	0	146.3066	0	29.652	287.8882	60.7131	0	250.8809	0	0	52.4571	0	236.4106	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Sulfuriferulaceae
f_UBA12015	0	499.906	0	0	0	38.2617	0	0	359.4434	163.3824	0	0	0	0	0	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_UBA12015;f_UBA12015
f_DSM-22653	12.7186	763.3126	109.9516	0	20.832	115.903	0	5.9914	17.6256	12.0955	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_DSM-22653;f_DSM-22653
f_UBA5066	0	0	0	503.6516	0	172.6633	236.4949	0	40.0985	0	0	0	0	102.3208	0	d_Bacteria;p_Acidobacteriota;c_Thermoanaerobaculia;o_UBA5066;f_UBA5066
f_Unclassified_o_Tissierellales	18.4585	289.3157	12.0465	13.6877	0	0	120.2318	0	18.5912	50.4298	23.1847	26.2076	275.9784	29.1981	177.6679	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Unclassified_o_Tissierellales
f_QEVD01	0	0	218.9082	559.649	0	0	272.522	0	0	0	0	0	0	0	0	d_Bacteria;p_KSB1;c_UBA2214;o_DRLW01;f_QEVD01
f_Oligoflexaceae	0	0	281.2716	174.3234	170.721	50.3145	222.627	0	39.3788	0	0	0	0	103.2943	0	d_Bacteria;p_Bdellovibrionota;c_Oligoflexia;o_Oligoflexales;f_Oligoflexaceae
f_Oscillatoriaceae A	0	0	178.7391	135.394	0	0	148.3432	0	0	0	0	0	0	577.6337	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Oscillatoriaceae A
f_XYD2-FULL-50-16	0	0	0	1039.3482	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_SAR324;c_SAR324;o_XYD2-FULL-50-16;f_XYD2-FULL-50-16
f_JAAYBP01	21.4134	0	211.5126	65.5445	11.6911	227.0152	119.6887	0	187.9413	0	0	0	0	186.4223	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_JAAYBP01
f_WFRC01	0	0	202.2521	0	24.5943	517.3643	251.7866	0	0	0	0	0	0	32.6811	0	d_Bacteria;p_WOR-3;c_UBA3072;o_WFRC01;f_WFRC01
f_UBA5550	0	0	472.4483	0	57.4508	371.8556	0	0	48.6082	0	0	0	0	76.3409	0	d_Bacteria;p_Spirochaetota;c_UBA4802;o_UBA4802;f_UBA5550
f_UBA2400	0	0	14.5719	596.0599	0	28.6732	0	0	385.7209	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_UBA2400;f_UBA2400
f_Anaeroplasmataceae	0	0	711.4516	230.9663	0	0	0	0	0	0	0	0	0	82.1146	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Acholeplasmatales;f_Anaeroplasmataceae
f_SZUA-229	0	0	64.3334	438.5902	117.3462	126.5891	240.2687	0	33.0949	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_SZUA-229;f_SZUA-229
f_UBA12405	13.6464	446.7245	0	0	178.8133	0	137.2964	0	179.8212	25.9558	0	3.0744	0	29.701	1.2082	d_Bacteria;p_Patescibacteria;c_Microgenomatia;o_UBA12405;f_UBA12405
f_DRHE01	0	0	0	0	41.0821	0	0	0	208.5535	0	0	0	0	764.2621	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_SZUA-6;f_DRHE01
f_Bacillaceae G	0	0	206.1593	0	0	53.8433	342.2009	100.3941	225.2252	0	3.1061	0	0	55.5207	26.4157	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae G
f_Unclassified_o_Methylococcales	33.5051	182.8015	0	0	109.7567	0	449.4579	0	92.8634	63.7273	3.8348	0	0	72.9227	0.9888	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Unclassified_o_Methylococcales
f_CSP1-4	12.3635	0	23.1256	127.0613	14.0606	113.1272	415.0407	0	63.006	40.5097	0	2.5287	8.5682	177.1915	8.8843	d_Bacteria;p_Chloroflexota;c_Limnocylindria;o_Limnocylindrales;f_CSP1-4
f_Unclassified_o_Acidobacteriales	174.3565	428.0749	0	0	99.9532	0	146.1829	0	48.325	99.4888	0	0.982	0	0	5.8195	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_Acidobacteriales;f_Unclassified_o_Acidobacteriales
f_GCA-016699535	0	0	67.568	76.7737	0	0	420.5821	0	0	0	0	0	0	436.7212	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_GCA-016699535
f_Schleiferiaceae	0	0	171.1511	129.6462	34.6873	112.2583	138.1361	0	88.045	0	0	0	0	322.6484	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Schleiferiaceae
f_Rubrobacteraceae	12.6115	0	169.8691	270.2176	82.6258	33.4252	42.2945	0	34.9542	0	0	2.929	0	301.9326	39.9049	d_Bacteria;p_Actinobacteriota;c_Rubrobacteria;o_Rubrobacterales;f_Rubrobacteraceae
f_Coxiellaceae	0	0	198.5341	307.0321	37.8234	173.983	121.265	0	16.6271	0	0	0	0	133.8229	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Coxiellales;f_Coxiellaceae
f_UBA6053	0	0	36.1035	615.3355	43.9027	248.6437	44.9458	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_SS1-B-03-39;f_UBA6053
f_ARS1013	0	0	177.0817	321.9325	21.5335	226.4889	88.1806	0	18.2192	0	0	0	0	128.7624	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_Dehalococcoidales;f_ARS1013
f_CG1-02-40-25	54.7522	149.3622	73.748	0	269.0377	0	183.62	0	0	0	0	3.0838	0	238.3326	0.808	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_Portnoybacterales;f_CG1-02-40-25
f_Unclassified_c_Gemmatimonadetes	11.4533	124.9765	84.8479	0	18.7594	53.1222	643.3726	0	0	0	2.294	8.0635	0	24.9276	0.5915	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Unclassified_c_Gemmatimonadetes;f_Unclassified_c_Gemmatimonadetes
f_Halobacillaceae	0	0	299.0956	191.163	22.7317	128.7413	23.2718	7.2804	9.6165	0	26.5332	3.4819	17.4756	241.6479	1.3684	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales D;f_Halobacillaceae
f_Sulfobacillaceae	8.5962	0	258.0374	187.9444	14.0798	198.54	86.4862	0	110.6182	0	0	0	0	104.2379	0.0362	d_Bacteria;p_Firmicutes E;c_Sulfobacillia;o_Sulfobacillales;f_Sulfobacillaceae
f_OLB10	0	0	0	566.7007	0	122.674	0	0	128.2855	0	0	38.4238	0	100.7385	5.243	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_AKYH767-A;f_OLB10
f_UBA12170	0	0	92.3258	104.9045	0	0	689.6262	0	0	0	0	0	0	74.5926	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA12170
f_PWLI01	0	0	137.4395	0	0	540.8809	85.5502	0	141.4056	0	0	0	0	55.5207	0	d_Bacteria;p_Firmicutes D;c_Proteinivoracia;o_UBA4975;f_PWLI01
f_JACPHY01	0	0	89.7814	359.1703	0	417.7319	0	0	92.3723	0	0	0	0	0	0	d_Bacteria;p_Patescibacteria;c_ABY1;o_JACPHY01;f_JACPHY01
f_Unclassified_o_Propionibacteriales	387.2422	82.8568	0	0	0	0	0	15.6196	18.7067	97.0676	2.026	37.649	76.6003	0	240.3308	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Unclassified_o_Propionibacteriales
f_CACIAM-69d	21.7418	593.1088	0	0	35.6111	0	256.6507	0	0	20.6766	0	0	0	23.6601	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_CACIAM-69d;f_CACIAM-69d
f_SXON01	96.2074	125.9403	172.7811	0	210.1057	0	322.6466	15.1069	0	0	3.6704	0	0	0	0	d_Bacteria;p_Myxococcota A;c_UBA796;o_UBA796;f_SXON01
f_UBA5542	22.4484	0	0	0	36.7685	416.4783	376.421	0	93.3277	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_UBA7879;f_UBA5542
f_Desulfuribacillaceae	0	0	0	0	0	0	73.0915	780.2801	0	0	4.9889	4.9101	34.2385	47.4351	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Desulfuribacillales;f_Desulfuribacillaceae
f_UBA1018	54.8637	49.8888	119.7199	188.0955	44.9309	163.9979	210.3724	0	0	17.392	0	90.9767	0	0	0	d_Bacteria;p_Bdellovibrionota;c_Bdellovibrionia A;o_UBA1018;f_UBA1018
f_Desulfobulbaceae	90.0939	409.622	0	0	73.7829	0	0	0	249.7062	99.9602	0	11.7009	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfobulbia;o_Desulfobulbales;f_Desulfobulbaceae
f_GCA-2696645	0	0	0	839.2362	0	0	42.2154	0	47.495	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_UBA8366;f_GCA-2696645
f_Anaerofustaceae	0	0	390.1509	0	64.6953	244.2688	132.4649	0	0	0	0	0	0	85.9675	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Eubacteriales;f_Anaerofustaceae
f_JABIPA01	0	0	0	0	0	68.7825	0	0	0	0	0	0	0	847.2517	0	d_Bacteria;p_Margulisbacteria;c_Marinamargulisbacteria;o_JABIPA01;f_JABIPA01
f_RBC074	82.3795	224.7284	110.9603	63.039	67.4651	0	138.1361	9.7017	57.0812	117.5154	0	0	0	44.824	0	d_Bacteria;p_Acidobacteriota;c_Blastocatellia;o_RBC074;f_RBC074
f_Parvularculaceae	0	0	0	441.2727	32.3951	0	66.3297	0	83.3586	0	0	47.4135	0	215.2343	24.6684	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Parvularculaceae
f_GWF2-57-35	0	0	84.2835	95.7665	51.2453	414.6125	209.8514	0	43.3578	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_LD1-PB3;f_GWF2-57-35
f_Gloeobacteraceae	0	0	189.5717	366.1793	0	74.6043	23.6001	0	29.2563	0	0	0	0	214.4246	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Gloeobacterales;f_Gloeobacteraceae
f_Thiohalomonadaceae	0	597.4487	0	0	89.6792	0	183.62	0	0	0	0	9.2513	0	0	8.0577	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiohalomonadales;f_Thiohalomonadaceae
f_HKI-0501	0	0	344.3324	293.434	26.1697	211.7327	0	0	0	0	0	0	0	0	8.3083	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_HKI-0501
f_SURF-5	0	0	0	0	0	620.8372	261.8581	0	0	0	0	0	0	0	0	d_Bacteria;p_Abyssubacteria;c_SURF-5;o_SURF-5;f_SURF-5
f_Unclassified_o_Fusobacteriales	0	0	34.1428	0	9.9755	0	0	582.4209	0	0	88.4746	5.6598	106.4393	52.9658	0.2313	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Unclassified_o_Fusobacteriales
f_UBA953	74.7105	299.9436	75.9477	0	210.1057	0	61.4565	18.5931	52.7441	36.1955	2.0974	3.1758	0	42.9522	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_UBA953
f_Victivallaceae	0	0	0	75.5082	0	588.4308	0	0	34.186	0	0	0	0	161.0709	0	d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_Victivallales;f_Victivallaceae
f_Sandaracinaceae	0	0	0	80.997	28.8947	374.0473	0	0	24.4473	0	0	0	0	345.5589	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_Sandaracinaceae
f_Vermiphilaceae	0	0	71.1452	0	0	139.9927	0	0	0	0	11.9502	11.707	18.2943	0	599.7945	d_Bacteria;p_Dependentiae;c_Babeliae;o_Babeliales;f_Vermiphilaceae
f_UBA2020	0	0	0	302.6981	0	262.1009	198.9891	0	0	0	0	0	0	86.0937	1.1674	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Micavibrionales;f_UBA2020
f_Phormidiaceae A	0	0	124.6874	212.5128	77.0021	436.1029	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Phormidiaceae A
f_GCA-2748055	0	0	78.0302	88.6612	0	373.5577	0	0	120.4228	0	0	0	0	189.1285	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_GCA-2748055
