family	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
f_PGXB01	0	0	9	0	1	5	1	0	0	0	0	0	0	1	0	d_Bacteria;p_Zixibacteria;c_MSB-5A5;o_GN15;f_PGXB01
f_J042	0	0	3	0	1	4	0	0	0	0	0	0	0	9	0	d_Bacteria;p_Calditrichota;c_Calditrichia;o_RBG-13-44-9;f_J042
f_V1-33	0	0	3	0	0	11	0	0	0	0	3	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Verrucomicrobiales;f_V1-33
f_Unclassified_p_Fibrobacterota	0	1	5	1	4	0	2	2	0	0	2	0	0	0	0	d_Bacteria;p_Fibrobacterota;c_Unclassified_p_Fibrobacterota;o_Unclassified_p_Fibrobacterota;f_Unclassified_p_Fibrobacterota
f_SM1-73	1	0	0	0	6	1	0	0	0	7	0	0	0	1	0	d_Bacteria;p_Zixibacteria;c_MSB-5A5;o_MSB-5A5;f_SM1-73
f_SXON01	3	2	2	0	4	0	3	1	0	0	1	0	0	0	0	d_Bacteria;p_Myxococcota A;c_UBA796;o_UBA796;f_SXON01
f_JACPZS01	1	5	3	0	4	0	1	0	0	1	1	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_JACPZS01
f_Desulfatibacillaceae	0	0	5	0	0	5	4	0	0	0	1	0	0	1	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_Desulfatibacillaceae
f_UBA2100	0	0	0	12	3	0	0	0	0	0	0	0	0	1	0	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_UBA9983 A;f_UBA2100
f_BM714	0	0	0	0	0	0	1	0	0	0	0	1	2	0	12	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_BM714
f_Thermotomaculaceae	2	0	1	0	9	0	2	0	0	0	0	0	0	1	1	d_Bacteria;p_Acidobacteriota;c_Holophagae;o_Thermotomaculales;f_Thermotomaculaceae
f_JACQRZ01	0	0	1	1	0	1	6	0	1	0	0	0	0	6	0	d_Bacteria;p_Patescibacteria;c_ABY1;o_JACQRZ01;f_JACQRZ01
f_JABIPA01	0	0	0	0	0	1	0	0	0	0	0	0	0	15	0	d_Bacteria;p_Margulisbacteria;c_Marinamargulisbacteria;o_JABIPA01;f_JABIPA01
f_Gastranaerophilaceae	0	1	1	0	0	9	2	0	0	3	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Vampirovibrionia;o_Gastranaerophilales;f_Gastranaerophilaceae
f_SZUA-229	0	0	1	6	3	2	3	0	1	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_SZUA-229;f_SZUA-229
f_GWE2-31-10	0	3	1	0	5	0	5	0	0	0	1	0	0	1	0	d_Bacteria;p_Spirochaetota;c_GWE2-31-10;o_GWE2-31-10;f_GWE2-31-10
f_PWLI01	0	0	2	0	0	8	1	0	4	0	0	0	0	1	0	d_Bacteria;p_Firmicutes D;c_Proteinivoracia;o_UBA4975;f_PWLI01
f_Marinithermaceae	0	0	6	0	0	0	0	0	7	0	0	0	0	3	0	d_Bacteria;p_Deinococcota;c_Deinococci;o_Deinococcales;f_Marinithermaceae
f_SURF-5	0	0	0	0	0	12	4	0	0	0	0	0	0	0	0	d_Bacteria;p_Abyssubacteria;c_SURF-5;o_SURF-5;f_SURF-5
f_GCA-2721815	0	0	0	2	0	4	2	0	0	0	0	0	0	8	0	d_Bacteria;p_Myxococcota;c_UBA727;o_UBA727;f_GCA-2721815
f_Longimicrobiaceae	1	0	1	0	0	2	0	0	0	0	0	0	0	4	7	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Longimicrobiales;f_Longimicrobiaceae
f_GCA-016699535	0	0	1	1	0	0	5	0	0	0	0	0	0	8	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_GCA-016699535
f_Dialisteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	d_Bacteria;p_Firmicutes C;c_Negativicutes;o_Veillonellales;f_Dialisteraceae
f_Unclassified_o_Bacillales B	0	0	0	0	0	0	0	2	0	0	10	1	1	0	1	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales B;f_Unclassified_o_Bacillales B
f_HGM11501	0	0	3	2	0	1	0	0	4	0	0	0	0	5	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_UMGS1883;f_HGM11501
f_Chrysiogenaceae	0	0	0	0	0	0	1	0	0	0	0	0	0	0	14	d_Bacteria;p_Chrysiogenota;c_Chrysiogenetes;o_Chrysiogenales;f_Chrysiogenaceae
f_Acidaminococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	2	0	13	d_Bacteria;p_Firmicutes C;c_Negativicutes;o_Acidaminococcales;f_Acidaminococcaceae
f_Inquilinaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_DSM-16000;f_Inquilinaceae
f_B26-G9	0	0	11	2	0	0	2	0	0	0	0	0	0	0	0	d_Bacteria;p_Omnitrophota;c_Koll11;o_B26-G9;f_B26-G9
f_JABAAI01	0	0	3	5	0	7	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Spirochaetota;c_Leptospirae;o_Leptospirales;f_JABAAI01
f_2-02-FULL-39-32	0	0	0	3	0	7	0	0	0	0	2	0	0	3	0	d_Bacteria;p_Elusimicrobiota;c_Elusimicrobia;o_2-02-FULL-39-32;f_2-02-FULL-39-32
f_ETH-SRB1	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_ETH-SRB1
f_UBA1328	0	0	0	12	0	3	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_UBA1151;f_UBA1328
f_UBA4417	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA4417
f_Desulfovirgulaceae	0	1	0	0	0	0	0	0	0	14	0	0	0	0	0	d_Bacteria;p_Firmicutes B;c_Desulfotomaculia;o_Desulfotomaculales;f_Desulfovirgulaceae
f_Salinibacteraceae	0	0	0	0	1	6	2	0	0	0	0	0	0	6	0	d_Bacteria;p_Bacteroidota;c_Rhodothermia;o_Rhodothermales;f_Salinibacteraceae
f_Unclassified_o_Methylococcales	1	1	0	0	2	0	4	0	2	2	1	0	0	1	1	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Unclassified_o_Methylococcales
f_B64-G9	0	0	0	0	0	7	4	0	1	0	0	0	0	3	0	d_Bacteria;p_Myxococcota;c_B64-G9;o_B64-G9;f_B64-G9
f_Desulfatiglandaceae	0	0	0	1	1	2	2	0	0	0	0	0	0	8	0	d_Bacteria;p_Desulfobacterota;c_DSM-4660;o_Desulfatiglandales;f_Desulfatiglandaceae
f_FEB-12	1	0	0	0	1	0	0	0	7	0	0	0	0	5	0	d_Bacteria;p_Zixibacteria;c_MSB-5A5;o_GN15;f_FEB-12
f_DTU073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	d_Bacteria;p_Firmicutes B;c_Peptococcia;o_DRI-13;f_DTU073
f_Phormidiaceae A	0	0	2	3	2	7	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Phormidiaceae A
f_MWCZ01	0	0	1	10	1	0	1	0	0	0	0	1	0	0	0	d_Bacteria;p_Latescibacterota;c_MWCZ01;o_MWCZ01;f_MWCZ01
f_Magnetococcaceae	0	0	0	13	1	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Magnetococcia;o_Magnetococcales;f_Magnetococcaceae
f_LV9	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Gloeobacterales;f_LV9
f_JAFAMB01	0	0	0	0	1	1	0	0	0	0	0	0	0	12	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Chthoniobacterales;f_JAFAMB01
f_SZUA-254	3	1	1	0	2	0	2	0	0	0	0	0	3	2	0	d_Bacteria;p_Bacteroidota;c_UBA10030;o_UBA10030;f_SZUA-254
f_Victivallaceae	0	0	0	1	0	9	0	0	1	0	0	0	0	3	0	d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_Victivallales;f_Victivallaceae
f_PWNQ01	3	2	0	0	4	0	1	1	0	0	0	0	0	1	2	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_PWNQ01
f_TCS55	1	1	3	0	4	0	2	1	0	0	0	1	0	0	0	d_Bacteria;p_Marinisomatota;c_Marinisomatia;o_Marinisomatales;f_TCS55
f_Unclassified_c_Kiritimatiellae	2	2	1	0	1	1	0	2	4	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_Unclassified_c_Kiritimatiellae;f_Unclassified_c_Kiritimatiellae
f_Thermotaleaceae	0	0	1	0	0	0	0	0	7	0	0	0	0	0	5	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Thermotaleaceae
f_CADCTP01	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_CADCTP01
f_UBA8592	1	2	2	0	6	0	1	0	1	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_UBA8592
f_UMGS1783	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_UMGS1783
f_DSM-28697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales D;f_DSM-28697
f_Rhodothermaceae	0	0	7	0	4	0	1	0	0	0	0	0	0	1	0	d_Bacteria;p_Bacteroidota;c_Rhodothermia;o_Rhodothermales;f_Rhodothermaceae
f_Unclassified_o_Nanopelagicales	0	0	0	7	0	1	0	0	0	0	0	0	0	5	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Nanopelagicales;f_Unclassified_o_Nanopelagicales
f_JAAYUB01	0	0	1	3	1	6	1	0	1	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_UBA6911;o_JAAYUB01;f_JAAYUB01
f_UBA828	1	0	2	0	5	1	3	0	0	0	1	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_UBA828;f_UBA828
f_GCA-2748055	0	0	1	1	0	5	0	0	3	0	0	0	0	3	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_GCA-2748055
f_Kpj58rc	0	0	1	2	0	1	0	0	0	0	0	0	0	9	0	d_Bacteria;p_Omnitrophota;c_Koll11;o_UBA10015;f_Kpj58rc
f_DTU022	0	0	0	0	1	0	3	0	0	0	0	0	0	9	0	d_Bacteria;p_Firmicutes D;c_Dethiobacteria;o_DTU022;f_DTU022
f_Unclassified_o_Euzebyales	4	0	0	0	0	0	0	0	0	0	0	0	0	0	9	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Euzebyales;f_Unclassified_o_Euzebyales
f_CAIMTB01	0	1	1	0	3	1	0	0	0	1	0	0	0	6	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_CAIMTB01
f_Tumebacillaceae	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Tumebacillales;f_Tumebacillaceae
f_SIBE01	0	2	2	0	1	0	1	0	1	0	0	3	0	2	1	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_SIBE01
f_TMED113	0	0	0	9	1	1	1	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_TMED113
f_Arenicellaceae	0	0	3	3	1	2	0	0	2	0	0	0	0	1	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Arenicellales;f_Arenicellaceae
f_Unclassified_o_UBA1369	0	0	0	0	0	0	0	0	0	0	0	1	3	0	8	d_Bacteria;p_Patescibacteria;c_Gracilibacteria;o_UBA1369;f_Unclassified_o_UBA1369
f_GCA-2696645	0	0	0	8	0	0	3	0	1	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_UBA8366;f_GCA-2696645
f_Ch128b	0	0	0	0	0	0	1	4	0	0	3	2	0	1	1	d_Bacteria;p_Bacteroidota;c_Ignavibacteria;o_Ch128b;f_Ch128b
f_Thermobaculaceae	0	0	3	0	1	2	0	0	6	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Thermobaculales;f_Thermobaculaceae
f_PALSA-610	8	0	0	0	0	0	0	0	0	2	0	2	0	0	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_IMCC26256;f_PALSA-610
f_CAIXPF01	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_CAIXPF01
f_TCS61	0	0	3	1	0	3	1	0	0	0	0	0	0	1	3	d_Bacteria;p_Cloacimonadota;c_Cloacimonadia;o_Cloacimonadales;f_TCS61
f_JACNLC01	0	0	0	0	8	0	1	0	0	0	0	3	0	0	0	d_Bacteria;p_Marinisomatota;c_Marinisomatia;o_SCGC-AAA003-L08;f_JACNLC01
f_Rubricoccaceae	0	0	0	0	2	9	0	0	0	0	0	0	1	0	0	d_Bacteria;p_Bacteroidota;c_Rhodothermia;o_Rhodothermales;f_Rubricoccaceae
f_Spirochaetaceae A	0	0	0	1	0	1	0	0	0	0	0	0	0	10	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_Spirochaetales A;f_Spirochaetaceae A
f_UBA5550	0	0	5	0	1	4	0	0	1	0	0	0	0	1	0	d_Bacteria;p_Spirochaetota;c_UBA4802;o_UBA4802;f_UBA5550
f_GBS-1	2	3	1	0	0	0	2	0	2	1	0	1	0	0	0	d_Bacteria;p_Synergistota;c_GBS-1;o_GBS-1;f_GBS-1
f_JAGOSM01	0	0	1	0	3	0	3	0	0	0	0	4	0	0	1	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_JAGOSM01
f_UBA10030	0	0	2	0	3	0	5	1	0	0	0	0	0	0	1	d_Bacteria;p_Bacteroidota;c_UBA10030;o_UBA10030;f_UBA10030
f_Unclassified_c_Elusimicrobia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	d_Bacteria;p_Elusimicrobiota;c_Elusimicrobia;o_Unclassified_c_Elusimicrobia;f_Unclassified_c_Elusimicrobia
f_Methylothermaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Methylothermaceae
f_UBA6663	1	1	1	0	1	0	6	0	0	0	0	0	0	1	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA6663
f_UBA1242	0	3	0	0	0	0	0	0	0	0	0	0	0	0	8	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Christensenellales;f_UBA1242
f_SCUR01	2	1	0	0	0	0	0	0	2	5	0	1	0	0	0	d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_SBBL01;f_SCUR01
f_SHVP01	3	3	1	0	0	0	1	1	1	1	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_SHVP01;f_SHVP01
f_DTOW01	0	0	3	1	2	0	1	0	0	0	0	0	0	4	0	d_Bacteria;p_Spirochaetota;c_Brevinematia;o_DTOW01;f_DTOW01
f_Unclassified_o_Babeliales	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	d_Bacteria;p_Dependentiae;c_Babeliae;o_Babeliales;f_Unclassified_o_Babeliales
f_JAAYDE01	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Desulfuromonadales;f_JAAYDE01
f_SZUA-365	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_SZUA-365;o_SZUA-365;f_SZUA-365
f_UBA1829	0	0	0	8	2	0	1	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_Victivallales;f_UBA1829
f_WYAZ01	0	0	0	0	5	0	2	1	0	0	0	1	0	1	1	d_Bacteria;p_Myxococcota;c_WYAZ01;o_WYAZ01;f_WYAZ01
f_Unclassified_c_Desulfobacteria	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Unclassified_c_Desulfobacteria;f_Unclassified_c_Desulfobacteria
f_21-64-14	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_21-64-14;f_21-64-14
f_UBA10428	0	0	0	6	0	0	1	0	0	0	0	0	0	4	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA10428
f_Ectothiorhodospiraceae	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Ectothiorhodospirales;f_Ectothiorhodospiraceae
f_Unclassified_o_Desulfobulbales	0	0	0	0	0	1	2	0	0	0	0	0	0	8	0	d_Bacteria;p_Desulfobacterota;c_Desulfobulbia;o_Desulfobulbales;f_Unclassified_o_Desulfobulbales
f_GWC2-55-46	0	0	3	0	0	0	0	0	1	0	0	1	0	6	0	d_Bacteria;p_Desulfobacterota;c_GWC2-55-46;o_GWC2-55-46;f_GWC2-55-46
f_RBG-16-71-46	0	0	0	0	2	0	0	0	0	8	0	0	0	0	1	d_Bacteria;p_Eisenbacteria;c_RBG-16-71-46;o_RBG-16-71-46;f_RBG-16-71-46
f_JABDJQ01	1	0	1	0	0	0	1	0	0	8	0	0	0	0	0	d_Bacteria;p_JABDJQ01;c_JABDJQ01;o_JABDJQ01;f_JABDJQ01
f_UBA7937	1	0	0	1	0	3	4	0	0	0	0	0	0	2	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_UBA7937;f_UBA7937
f_Aggregatilineaceae	0	0	1	0	0	4	4	0	0	0	0	0	0	2	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Aggregatilineales;f_Aggregatilineaceae
f_SCN-69-37	0	1	1	0	3	0	4	1	0	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_SCN-69-37
f_CAJBBX01	0	0	0	0	4	0	2	0	0	0	0	0	0	4	0	d_Bacteria;p_Armatimonadota;c_Chthonomonadetes;o_Chthonomonadales;f_CAJBBX01
f_CAG-313	0	0	2	0	6	0	0	2	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_ML615J-28;f_CAG-313
f_Unclassified_o_UBA9160	0	0	4	0	0	0	0	0	6	0	0	0	0	0	0	d_Bacteria;p_Myxococcota A;c_UBA9160;o_UBA9160;f_Unclassified_o_UBA9160
f_UBA3940	0	0	0	0	1	1	2	0	6	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Aggregatilineales;f_UBA3940
f_Cryosericaceae	5	4	0	0	0	0	1	0	0	0	0	0	0	0	0	d_Bacteria;p_Caldisericota;c_Caldisericia;o_Cryosericales;f_Cryosericaceae
f_Anaeroplasmataceae	0	0	7	2	0	0	0	0	0	0	0	0	0	1	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Acholeplasmatales;f_Anaeroplasmataceae
f_B15-G9	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_WOR-3;c_Hydrothermia;o_UBA1063;f_B15-G9
f_JAFGXH01	0	0	0	8	0	0	1	0	1	0	0	0	0	0	0	d_Bacteria;p_UBP6;c_UBA1177;o_JAFGXH01;f_JAFGXH01
f_Monoglobaceae	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Monoglobales;f_Monoglobaceae
f_Miltoncostaeaceae	0	0	0	6	2	0	0	0	1	0	0	0	0	1	0	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Miltoncostaeales;f_Miltoncostaeaceae
f_CAIKXV01	0	1	2	0	5	0	1	0	0	1	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_CAIKXV01
f_CAG-698	0	0	0	3	0	4	0	0	1	0	0	0	0	2	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_ML615J-28;f_CAG-698
f_AABM5-125-24	0	0	0	0	8	0	0	0	0	1	0	0	0	1	0	d_Bacteria;p_AABM5-125-24;c_AABM5-125-24;o_AABM5-125-24;f_AABM5-125-24
f_GCA-2401425	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	d_Bacteria;p_Patescibacteria;c_Gracilibacteria;o_GCA-2401425;f_GCA-2401425
f_UBA890	0	0	0	0	0	1	0	0	5	0	0	0	0	4	0	d_Bacteria;p_Acidobacteriota;c_UBA890;o_UBA890;f_UBA890
f_FW602-bin16	0	0	1	8	0	0	1	0	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_FW602-bin16;f_FW602-bin16
f_GWC2-37-73	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_Moranbacterales;f_GWC2-37-73
f_NMUJ01	0	0	2	1	0	3	0	0	0	0	0	0	0	4	0	d_Bacteria;p_WOR-3;c_UBA3073;o_NMUJ01;f_NMUJ01
f_GCA-002753745	1	0	0	0	3	0	4	0	0	0	0	0	0	1	0	d_Bacteria;p_Omnitrophota;c_Koll11;o_UBA10015;f_GCA-002753745
f_Bog-1112	0	0	0	0	0	0	0	0	3	0	0	0	0	6	0	d_Bacteria;p_Bdellovibrionota;c_Oligoflexia;o_Oligoflexales;f_Bog-1112
f_UBA12170	0	0	1	1	0	0	6	0	0	0	0	0	0	1	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA12170
f_Ch29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	d_Bacteria;p_Firmicutes A;c_Ch29;o_Ch29;f_Ch29
f_Thermosediminibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	d_Bacteria;p_Firmicutes A;c_Thermosediminibacteria;o_Thermosediminibacterales;f_Thermosediminibacteraceae
f_Ostreibacteriaceae	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cardiobacteriales;f_Ostreibacteriaceae
f_Acholeplasmataceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	d_Bacteria;p_Firmicutes;c_Bacilli;o_Acholeplasmatales;f_Acholeplasmataceae
f_UBA8248	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	d_Bacteria;p_UBA8248;c_UBA8248;o_UBA8248;f_UBA8248
f_O2-12-FULL-43-9	0	0	0	1	1	0	0	0	6	0	0	0	0	1	0	d_Bacteria;p_Bdellovibrionota E;c_O2-12-FULL-43-9;o_O2-12-FULL-43-9;f_O2-12-FULL-43-9
f_SKKL01	1	0	0	0	0	0	0	0	6	2	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_SKKL01
f_Tepidanaerobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	d_Bacteria;p_Firmicutes A;c_Thermosediminibacteria;o_Thermosediminibacterales;f_Tepidanaerobacteraceae
f_JAAZOP01	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_DRWM01;f_JAAZOP01
f_Gp7-AA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	d_Bacteria;p_Acidobacteriota;c_Thermoanaerobaculia;o_Gp7-AA8;f_Gp7-AA8
f_XYD2-FULL-50-16	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_SAR324;c_SAR324;o_XYD2-FULL-50-16;f_XYD2-FULL-50-16
f_GWB1-50-10	0	0	1	0	3	0	2	0	0	0	0	1	0	0	2	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_UBA6257;f_GWB1-50-10
f_SpSt-956	0	0	0	0	4	1	3	0	0	0	1	0	0	0	0	d_Bacteria;p_Eremiobacterota;c_SpSt-956;o_SpSt-956;f_SpSt-956
f_SXHM01	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_AKYH767;f_SXHM01
f_LZORAL124-64-63	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0	d_Bacteria;p_Krumholzibacteriota;c_Krumholzibacteria;o_LZORAL124-64-63;f_LZORAL124-64-63
f_UBA8199	3	2	0	0	1	0	1	0	0	1	0	0	0	0	1	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_UBA8199
f_RS24	0	0	2	0	3	1	1	0	0	0	0	0	0	2	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Parvibaculales;f_RS24
f_UBA3495	0	0	5	0	0	0	0	0	1	0	0	0	0	3	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_UBA3495;f_UBA3495
f_Veillonellaceae	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	d_Bacteria;p_Firmicutes C;c_Negativicutes;o_Veillonellales;f_Veillonellaceae
f_Domibacillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales B;f_Domibacillaceae
f_DSM-27016	0	1	0	0	4	0	0	0	0	3	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Acetivibrionales;f_DSM-27016
f_Fen-1058	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Thermoflexales;f_Fen-1058
f_Caloramatoraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Caloramatoraceae
f_CAITYL01	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_UBA1407;f_CAITYL01
f_UBA11051	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	d_Bacteria;p_Armatimonadota;c_UBA5377;o_UBA5377;f_UBA11051
f_FEN-979	0	0	2	0	1	0	0	0	4	0	0	0	0	1	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_FEN-979
f_DSM-9756	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota;c_Syntrophobacteria;o_Syntrophobacterales;f_DSM-9756
f_UA16	1	4	0	0	2	0	0	0	0	0	0	0	0	1	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_UA16
