genus	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
g_Opi-474	0	783.6484	0	0	0	0	0	0	0	106.3024	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_Opitutaceae;g_Opi-474
g_JAFGHD01	0	0	43.9004	359.8221	19.6225	124.0545	79.5584	0	0	0	2.0566	0	0	255.4474	1.0725	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_JAADJA01;g_JAFGHD01
g_Segetibacter	0	0	259.8514	101.4204	49.7777	332.1802	44.8491	0	32.5547	0	0	8.7456	0	54.0008	0.4535	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_Segetibacter
g_Amycolatopsis	52.923	79.2391	32.7524	20.4533	51.4022	46.4423	0	16.0577	65.7262	301.4739	0.9647	9.5055	35.5118	91.0943	74.8349	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Amycolatopsis
g_GLO-3	0	0	192.9379	105.4256	43.1195	60.5786	185.4474	0	137.6209	0	0	0	0	150.3188	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_GLO-3;g_GLO-3
g_Unclassified_f_Chitinophagaceae	18.5522	0	197.9854	128.6411	120.6578	86.2382	220.0372	0	26.6894	0	0	37.8573	5.2506	0	32.5587	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_Unclassified_f_Chitinophagaceae
g_Unclassified_f_Carnobacteriaceae	19.0313	0	5.9711	0	5.3379	8.4366	0	22.684	3.2293	14.0607	5.9961	5.995	141.811	14.4769	625.6182	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Carnobacteriaceae;g_Unclassified_f_Carnobacteriaceae
g_Terrimicrobium	9.4121	0	222.0766	113.2578	0	97.6186	196.7574	0	17.3116	0	0	0	0	215.3699	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Chthoniobacterales;f_Terrimicrobiaceae;g_Terrimicrobium
g_Actinosynnema	55.3092	21.005	132.2644	53.7652	73.9865	30.9463	18.3719	3.9602	89.4705	267.7098	0	0.702	6.225	96.3595	17.303	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Actinosynnema
g_JACYXE01	0	0	141.813	185.9755	0	120.2213	137.0669	14.6062	33.1643	0	0	0	0	233.8014	0.3465	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_JACYXE01
g_Acetobacter	0	46.9467	18.5608	101.4204	33.1851	279.7307	221.1346	0	10.8516	0	0	0	0	54.0008	100.8315	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Acetobacterales;f_Acetobacteraceae;g_Acetobacter
g_GCA-2770975	0	0	185.0251	0	23.6292	149.385	319.3444	0	0	0	4.953	0	0	179.4373	0	d_Bacteria;p_Cyanobacteria;c_Sericytochromatia;o_UBA7694;f_UBA7694;g_GCA-2770975
g_Diaphorobacter	21.0571	0	0	0	0	0	0	0	0	0	0	831.6118	0	0	9.048	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Diaphorobacter
g_Geothrix	14.1389	42.6252	44.4805	0	171.9487	183.8059	176.7119	58.3793	39.8623	0	0	1.8621	13.3001	112.9779	0.5161	d_Bacteria;p_Acidobacteriota;c_Holophagae;o_Holophagales;f_Holophagaceae;g_Geothrix
g_Sediminivirga	358.4528	116.4951	0	0	3.7268	0	0	32.9787	165.4472	47.4	4.921	1.3569	54.0306	22.756	52.4718	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Brevibacteriaceae;g_Sediminivirga
g_GCA-2722775	0	0	83.447	182.3892	130.5464	157.204	50.4089	0	36.5904	0	0	0	0	202.3172	5.5712	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Thalassobaculales;f_Thalassobaculaceae;g_GCA-2722775
g_Prochlorococcus	0	0	147.4027	241.6323	0	138.8444	222.6087	0	21.5447	0	0	3.2486	0	71.4756	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_PCC-6307;f_Cyanobiaceae;g_Prochlorococcus
g_R-H-3	49.6319	0	26.0234	369.7141	46.5276	0	188.6437	0	136.9311	0	0	0	0	25.2375	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Kineosporiaceae;g_R-H-3
g_Psychrobium	0	0	379.0913	247.7142	0	49.665	0	0	40.2938	0	0	0	0	119.9039	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Psychrobiaceae;g_Psychrobium
g_Sporosarcina	13.5997	0	160.9097	173.7723	0	302.0156	24.0137	11.7117	46.899	0	0	0	0	38.5518	64.5607	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales A;f_Planococcaceae;g_Sporosarcina
g_Unclassified_f_Cellulomonadaceae	329.4805	23.3704	0	0	8.2058	0	2.2802	19.2332	59.1308	71.9319	0.4783	21.0934	73.4321	5.1701	221.5651	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Cellulomonadaceae;g_Unclassified_f_Cellulomonadaceae
g_VGRW01	0	705.2835	19.4175	0	0	0	0	0	0	108.6646	0	0	0	0	0	d_Bacteria;p_Myxococcota A;c_UBA9160;o_SZUA-336;f_SZUA-336;g_VGRW01
g_Legionella	11.671	0	128.5084	120.3768	16.4115	190.2169	66.5398	0	75.1323	0	0	0	0	178.0391	46.1084	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Legionellales;f_Legionellaceae;g_Legionella
g_Halomonas	69.1366	20.8759	86.5287	52.0497	77.3528	112.1562	113.6549	3.7809	27.8455	21.9354	0	39.7608	34.3392	69.2841	101.2391	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Halomonadaceae;g_Halomonas
g_SURF-55	0	0	187.7557	319.181	74.5979	137.5535	25.2045	0	0	0	0	0	0	80.9269	0	d_Bacteria;p_Firmicutes B;c_Desulfotomaculia;o_Ammonifexales;f_Ammonificaceae;g_SURF-55
g_Leclercia	9.1478	0	0	0	0	0	0	0	0	0	590.492	55.0985	128.4088	0	41.4731	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Leclercia
g_CAG-267	16.1554	0	152.4728	92.5717	7.5724	183.5146	40.9361	0	123.8098	0	16.2224	0	0	188.9425	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_RF32;f_CAG-239;g_CAG-267
g_Prosthecobacter	28.6931	53.5476	107.2609	0	67.8096	101.1396	134.0374	0	43.4919	137.9087	2.2312	0	0	136.2525	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Verrucomicrobiaceae;g_Prosthecobacter
g_Parasphingorhabdus	77.0426	0	0	341.2745	0	0	0	9.1667	0	0	0.3627	380.0161	0	0	1.3911	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Parasphingorhabdus
g_JAABTR01	0	0	405.6864	24.6307	0	84.9182	27.2298	0	26.3538	0	0	0	0	240.4323	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_JAAYKL01;f_JAAYKL01;g_JAABTR01
g_Rhodobacter F	0	0	0	0	0	0	0	50.9577	0	0	0	25.8368	19.8158	0	711.6346	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Rhodobacter F
g_2-01-FULL-51-10	0	0	0	176.5527	0	114.1301	0	0	47.226	0	0	0	0	470.0233	0	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_UBA9983 A;f_UBA1539 B;g_2-01-FULL-51-10
