family	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
f_DRMV01	0	0	0	240.9935	0	298.2698	26.87	0	13.0028	0	0	0	0	62.8795	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_DRMV01
f_Marispirochaetaceae	12.4885	96.5528	115.3407	21.468	203.9626	18.5036	91.884	0	0	39.4592	0	0	0	38.1018	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_JC444;f_Marispirochaetaceae
f_Bacillaceae J	14.7226	93.4626	43.7647	0	200.1818	0	183.5211	19.6587	0	0	25.6897	0	27.6984	22.4591	0.2555	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales C;f_Bacillaceae J
f_JADDFT01	1.3105	0	139.1405	128.3872	28.561	110.6601	112.0602	0	30.1265	0	0	0	0	76.9636	0	d_Bacteria;p_KSB1;c_UBA2214;o_JACIZP01;f_JADDFT01
f_Kribbellaceae	99.9319	0	68.1085	46.52	15.2215	152.366	30.8574	3.2065	17.438	2.998	0.8031	7.0744	10.2517	140.3597	25.8709	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Kribbellaceae
f_Micavibrionaceae	11.3005	30.4102	56.3725	72.5957	28.1256	128.0129	76.0226	0	124.9292	0	0	0	0	86.8811	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Micavibrionales;f_Micavibrionaceae
f_Thioalkalivibrionaceae	0	0	129.9257	202.8409	0	104.899	67.2737	0	0	0	0	0	0	108.0017	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Ectothiorhodospirales;f_Thioalkalivibrionaceae
f_PIVX01	0	0	227.2768	130.5018	16.4513	36.6916	71.8903	0	41.7813	0	0	1.2077	0	82.1969	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_PIVX01;f_PIVX01
f_UBA11579	0	0	140.7259	19.2239	32.1222	0	171.8355	20.0771	10.2844	0	0	0	0	209.0851	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA11579
f_UBA10324	0	0	101.8764	222.6702	30.3577	74.6367	13.676	0	0	0	0	0	0	153.6885	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_UBA10324
f_UBA2999	18.9408	8.111	65.1425	0	58.2345	0	310.4123	12.3917	0	2.8118	0	0	0	63.1752	56.2957	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_UBA2999
f_Unclassified_o_Peptostreptococcales	19.6235	0	2.6557	0	0	0	3.2086	412.0656	0	0	87.1726	3.3941	36.5896	0	29.9588	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Unclassified_o_Peptostreptococcales
f_JAGDMS01	0	0	162.3326	354.8085	14.5118	61.163	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_HRBIN30;f_JAGDMS01
f_UBA8231	0	0	135.3497	29.0893	0	134.0608	191.7565	0	10.3748	0	0	0	0	91.9931	0	d_Bacteria;p_Latescibacterota;c_UBA2968;o_UBA8231;f_UBA8231
f_B32-G15	0	216.7538	26.8539	0	48.0125	0	129.7761	0	0	37.5702	0	0	0	130.2148	0	d_Bacteria;p_Omnitrophota;c_Koll11;o_4484-171;f_B32-G15
f_Babeliaceae	0	0	190.1125	92.3393	18.8836	218.8688	0	0	0	0	0	0	0	61.457	0	d_Bacteria;p_Dependentiae;c_Babeliae;o_Babeliales;f_Babeliaceae
f_Unclassified_p_Verrucomicrobiota	129.7655	82.3781	128.4208	135.9891	0	0	0	0	15.9117	19.0383	0	0	0	70.0551	0	d_Bacteria;p_Verrucomicrobiota;c_Unclassified_p_Verrucomicrobiota;o_Unclassified_p_Verrucomicrobiota;f_Unclassified_p_Verrucomicrobiota
f_UBA2100	0	0	0	453.4744	92.7365	0	0	0	0	0	0	0	0	33.5348	0	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_UBA9983 A;f_UBA2100
f_UBA922	56.8475	377.2164	0	0	11.602	0	0	0	41.6282	87.677	0	0	0	0	4.3373	d_Bacteria;p_Patescibacteria;c_ABY1;o_Magasanikbacterales;f_UBA922
f_AABM5-25-91	0	0	139.2701	76.1003	46.688	147.5821	63.0981	0	0	0	0	0	0	101.2981	0	d_Bacteria;p_KSB1;c_UBA2214;o_AABM5-25-91;f_AABM5-25-91
f_2013Ark19i	18.8796	0	0	0	26.5481	0	0	0	0	0	0	117.8078	408.4696	0	1.4511	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_2013Ark19i
f_UBA1149	0	0	110.4055	120.656	17.945	132.3577	84.8834	0	17.6041	0	0	0	0	87.6037	0	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_UBA1149;f_UBA1149
f_Pelotomaculaceae	0	0	100.3022	347.1131	0	15.7464	40.3939	4.209	29.3208	0	0	0	0	32.4243	0	d_Bacteria;p_Firmicutes B;c_Desulfotomaculia;o_Desulfotomaculales;f_Pelotomaculaceae
f_Vagococcaceae	28.3727	52.5125	17.4539	0	3.9008	0	5.2718	15.5984	30.4291	0	13.0578	1.2826	240.0993	12.6951	146.8058	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Vagococcaceae
f_Anaeromyxobacteraceae	0	0	110.2302	180.6967	49.2705	0	39.9529	0	25.7784	0	0	0	0	160.3518	0	d_Bacteria;p_Myxococcota;c_Myxococcia;o_Myxococcales;f_Anaeromyxobacteraceae
f_J042	0	0	118.3252	0	35.2592	148.6069	0	0	0	0	0	0	0	261.634	0	d_Bacteria;p_Calditrichota;c_Calditrichia;o_RBG-13-44-9;f_J042
f_Unclassified_p_Firmicutes A	25.9652	0	0	0	0	0	12.2734	224.9213	0	40.7809	105.394	2.7806	75.8913	0	73.1057	d_Bacteria;p_Firmicutes A;c_Unclassified_p_Firmicutes A;o_Unclassified_p_Firmicutes A;f_Unclassified_p_Firmicutes A
f_GBS-DC	0	0	146.76	0	17.1604	173.3507	53.1931	0	154.4455	0	0	0	0	14.2328	0	d_Bacteria;p_Armatimonadota;c_Fimbriimonadia;o_Fimbriimonadales;f_GBS-DC
f_SLTJ01	0	0	142.7608	151.353	0	135.3839	16.8494	0	7.5877	0	0	0	0	100.6905	0	d_Bacteria;p_Firmicutes B;c_Moorellia;o_Moorellales;f_SLTJ01
f_CAIMNF01	0	0	72.7456	238.4988	13.0063	0	70.311	0	17.0123	0	0	0	0	141.0973	0	d_Bacteria;p_Bdellovibrionota;c_Bdellovibrionia A;o_UBA1018;f_CAIMNF01
f_JAEUJZ01	0	0	0	13.359	66.7036	93.1442	162.5639	0	35.734	0	0	0	0	180.2036	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Palsa-1104;f_JAEUJZ01
f_XYA12-FULL-58-9	0	0	28.2568	336.4386	77.9433	17.7441	34.1389	0	44.5255	0	0	0	0	9.1345	0	d_Bacteria;p_Myxococcota;c_XYA12-FULL-58-9;o_XYA12-FULL-58-9;f_XYA12-FULL-58-9
f_SYDY01	50.0373	226.8915	33.7319	0	90.4645	0	40.7538	0	13.1476	78.6548	0	1.9824	0	10.9044	0	d_Bacteria;p_Myxococcota;c_XYA12-FULL-58-9;o_XYA12-FULL-58-9;f_SYDY01
f_Bernardetiaceae	30.0894	0	87.0438	36.2666	145.4137	0	189.2942	6.0022	0	23.2142	1.4782	1.5347	10.4108	15.3002	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Bernardetiaceae
f_WCHB1-69	19.6905	41.4967	25.6271	67.1141	73.5344	0	132.2007	43.2947	59.9315	0	1.9267	0.912	0	78.9305	0.5055	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_WCHB1-69
f_TMED127	0	28.3772	156.1405	28.4395	0	171.5874	62.8812	0	97.4325	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_TMED127;f_TMED127
f_UBA1547	0	0	0	300.9421	0	51.8773	0	0	42.9327	0	0	0	0	142.4313	0	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_UBA1547
f_Bacillaceae F	0	0	54.801	59.889	6.1237	96.7861	154.7155	0	16.0197	0	0.6418	0	0	149.0077	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales H;f_Bacillaceae F
f_Nitrincolaceae	0	0	66.7208	97.2206	0	62.847	53.7399	0	78.0165	0	0	23.8288	0	150.9803	2.5577	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Nitrincolaceae
f_Unclassified_o_Acidobacteriales	124.642	178.0327	0	0	61.3441	0	59.2182	0	22.9252	82.2897	0	0.8642	0	0	5.417	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_Acidobacteriales;f_Unclassified_o_Acidobacteriales
f_SG8-41	0	0	329.2528	95.9526	0	0	0	0	0	0	0	0	0	107.8431	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_SG8-41
f_WTKA01	0	0	130.1524	119.778	0	38.7144	49.6565	0	28.0344	0	0	0	0	166.0813	0.1674	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_WTKA01
f_UBA12015	0	207.9067	0	0	0	15.2907	0	0	170.5189	135.1378	0	0	0	0	0	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_UBA12015;f_UBA12015
f_SZUA-365	0	0	0	501.5702	0	0	0	0	26.833	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_SZUA-365;o_SZUA-365;f_SZUA-365
f_TCS55	27.6684	87.8227	130.5658	0	155.6267	0	105.1634	16.5579	0	0	0	3.8367	0	0	0	d_Bacteria;p_Marinisomatota;c_Marinisomatia;o_Marinisomatales;f_TCS55
f_Natronogracilivirgulaceae	39.3004	291.0694	41.2126	0	73.6845	0	24.8958	7.8396	12.0475	0	0	1.8165	12.323	19.984	0	d_Bacteria;p_Bacteroidota;c_Rhodothermia;o_Balneolales;f_Natronogracilivirgulaceae
f_Unclassified_o_Marinisomatales	0	0	94.8974	39.2688	16.0611	203.8437	102.8664	0	66.578	0	0	0	0	0	0	d_Bacteria;p_Marinisomatota;c_Marinisomatia;o_Marinisomatales;f_Unclassified_o_Marinisomatales
f_Geopsychrobacteraceae	0	0	137.6875	0	41.0289	151.3089	61.2677	0	6.7082	0	0	0	0	122.4019	0	d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Desulfuromonadales;f_Geopsychrobacteraceae
f_Saccharofermentanaceae	0	0	0	238.937	35.5368	37.4443	72.0411	0	34.8617	0	0	0	0	96.3794	3.9322	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Saccharofermentanales;f_Saccharofermentanaceae
f_CF-121	3.9526	0	99.4787	22.0385	22.2324	229.5761	45.07	0	39.9851	0	0	0	0	55.578	0	d_Bacteria;p_Dormibacterota;c_Dormibacteria;o_CF-121;f_CF-121
f_X112	0	0	70.1393	0	43.0852	166.126	40.5581	0	17.7346	0	0	0	0	180.1116	0	d_Bacteria;p_Patescibacteria;c_JAEDAM01;o_Absconditabacterales;f_X112
f_P2-11E	43.1776	159.8924	45.2784	0	50.5961	9.2879	116.032	0	46.1191	23.7552	0	0	0	21.9555	0	d_Bacteria;p_Chloroflexota;c_Limnocylindria;o_P2-11E;f_P2-11E
f_JABJBS01	16.4562	11.5635	34.1118	110.3454	35.8595	127.2397	6.9234	0	0	8.0173	0	0	0	165.408	0	d_Bacteria;p_Myxococcota;c_XYA12-FULL-58-9;o_XYA12-FULL-58-9;f_JABJBS01
f_Salinibacteraceae	0	0	0	0	34.4517	193.4821	61.9236	0	0	0	0	0	0	224.2477	0	d_Bacteria;p_Bacteroidota;c_Rhodothermia;o_Rhodothermales;f_Salinibacteraceae
f_Xenobiaceae	0	0	14.676	209.7715	0	27.7694	17.887	0	0	0	0	0	0	241.9572	0	d_Bacteria;p_Eremiobacterota;c_Xenobia;o_Xenobiales;f_Xenobiaceae
f_BM103	0	76.5972	75.9179	0	101.8009	0	91.7215	7.2207	33.289	13.2767	0	0	0	110.4378	0	d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Desulfuromonadales;f_BM103
f_Anaerotignaceae	0	0	81.8683	59.6462	0	99.59	32.9702	0	30.9071	0	12.0208	1.0326	14.0099	167.6573	8.5867	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Anaerotignaceae
f_DRHE01	0	0	0	0	25.2133	0	0	0	98.9372	0	0	0	0	382.9333	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_SZUA-6;f_DRHE01
f_Limnochordaceae	0	0	346.0694	0	36.3966	0	122.9734	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes G;c_Limnochordia;o_Limnochordales;f_Limnochordaceae
f_Paludibacteraceae	0	0	50.6267	0	25.5069	274.0667	26.87	74.7818	0	0	0	0	0	52.4809	0.5055	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae
f_Sulfuriferulaceae	0	0	61.0711	0	18.1983	115.0505	24.5947	0	119.0172	0	0	46.1623	0	118.4534	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Sulfuriferulaceae
f_Bacillaceae G	0	0	86.0547	0	0	21.5177	138.6245	91.1731	106.8462	0	2.8592	0	0	27.8186	24.5886	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae G
f_Syntrophotaleaceae	0	0	0	88.0416	24.0062	0	259.5523	0	47.1004	0	0	0	0	78.1289	0	d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Desulfuromonadales;f_Syntrophotaleaceae
f_CG1-02-40-25	39.1406	62.1185	30.7838	0	165.1162	0	74.3839	0	0	0	0	2.7137	0	119.4165	0.7521	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_Portnoybacterales;f_CG1-02-40-25
f_Nevskiaceae	11.671	111.1356	126.5011	31.4195	0	5.4162	106.883	0	10.0853	12.8422	0	52.431	0	11.1528	14.2554	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Nevskiales;f_Nevskiaceae
f_Desulfobulbaceae	64.4053	170.3583	0	0	45.2827	0	0	0	118.4599	82.6796	0	10.2968	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfobulbia;o_Desulfobulbales;f_Desulfobulbaceae
f_Bin18	8.7812	0	21.839	134.4762	13.3491	187.3317	33.3761	0	16.1512	0	0	0	4.1301	71.1838	0	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_Bin18;f_Bin18
f_UBA3088	0	0	58.1965	190.799	39.0188	27.4088	105.4665	0	68.049	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_UBA3088;f_UBA3088
f_Thermaceae	31.621	0	0	0	222.3239	0	0	0	29.0801	139.1764	0	0	0	65.2967	0	d_Bacteria;p_Deinococcota;c_Deinococci;o_Deinococcales;f_Thermaceae
f_JAEEML01	0	0	0	259.2974	0	99.33	95.5532	0	7.7066	0	0	0	0	25.567	0	d_Bacteria;p_Myxococcota;c_XYA12-FULL-58-9;o_JAEEML01;f_JAEEML01
f_Unclassified_o_Methylococcales	23.9517	76.0256	0	0	67.3608	0	182.074	0	44.0541	52.7105	3.5299	0	0	36.5379	0.9204	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Unclassified_o_Methylococcales
f_Acidihalobacteraceae	0	0	64.8635	23.6286	19.3284	142.5608	143.6708	0	18.9612	0	0	0	0	73.3887	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Ectothiorhodospirales;f_Acidihalobacteraceae
f_UBA12405	9.7554	185.789	0	0	109.7429	0	55.6183	0	85.3066	21.4687	0	2.7055	0	14.8817	1.1247	d_Bacteria;p_Patescibacteria;c_Microgenomatia;o_UBA12405;f_UBA12405
f_UBA8438	32.1972	0	0	0	0	251.7576	143.5172	0	52.0875	0	0	1.8467	0	0	0.7677	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_UBA8438
f_Desulfocapsaceae	33.2594	0	96.469	70.2837	14.3732	30.2893	77.7004	0	94.0008	0	0	0	0	62.3704	2.7741	d_Bacteria;p_Desulfobacterota;c_Desulfobulbia;o_Desulfobulbales;f_Desulfocapsaceae
f_Oscillatoriaceae A	0	0	74.609	54.3574	0	0	60.0934	0	0	0	0	0	0	289.4232	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Oscillatoriaceae A
f_JAHJDS01	0	0	60.2451	118.5094	21.5426	56.7473	101.9006	0	14.0889	0	0	0	0	105.1663	0	d_Bacteria;p_Desulfobacterota;c_Desulfarculia;o_Desulfarculales;f_JAHJDS01
f_Rubrobacteraceae	9.0155	0	70.9065	108.4857	50.7098	13.3579	17.1334	0	16.5822	0	0	2.5775	0	151.2832	37.1449	d_Bacteria;p_Actinobacteriota;c_Rubrobacteria;o_Rubrobacterales;f_Rubrobacteraceae
f_RBC074	58.8905	93.4626	46.3169	25.3086	41.4053	0	55.9585	8.8106	27.0791	97.2	0	0	0	22.4591	0	d_Bacteria;p_Acidobacteriota;c_Blastocatellia;o_RBC074;f_RBC074
f_CR04bin15	0	0	0	0	0	0	0	3.6588	0	0	293.3522	10.144	168.6197	0	0.3621	d_Bacteria;p_KSB1;c_UBA2214;o_CR04bin15;f_CR04bin15
f_S141-50	0	0	61.0711	43.4431	0	172.5758	0	0	0	0	0	0	0	197.4224	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_SpSt-205;f_S141-50
f_Palsa-965	0	0	14.0628	0	25.143	52.9852	202.6265	0	62.9136	0	0	0	0	116.5663	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_AKYH767;f_Palsa-965
f_Oligoflexaceae	0	0	117.408	69.9865	104.7764	20.1075	90.1855	0	18.6812	0	0	0	0	51.7556	0	d_Bacteria;p_Bdellovibrionota;c_Oligoflexia;o_Oligoflexales;f_Oligoflexaceae
f_SXON01	68.7757	52.3775	72.122	0	128.9479	0	130.7031	13.7194	0	0	3.3787	0	0	0	0	d_Bacteria;p_Myxococcota A;c_UBA796;o_UBA796;f_SXON01
f_Magnetospirillaceae	10.0298	0	78.8835	103.4488	14.1037	163.4676	76.2435	0	9.2238	0	0	0	0	0	13.156	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Magnetospirillaceae
f_GWA2-32-17	0	0	88.1841	180.6967	19.7082	83.0641	26.6353	0	12.8892	0	0	0	0	53.4506	0.5386	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_GWA2-32-17
f_Casp-alpha2	0	0	17.7766	0	15.8915	265.831	21.477	0	131.7389	12.4352	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Casp-alpha2
f_CSP1-4	8.8383	0	9.653	51.012	8.6294	45.2097	168.1317	0	29.8899	33.5066	0	2.2253	7.6433	88.7818	8.2698	d_Bacteria;p_Chloroflexota;c_Limnocylindria;o_Limnocylindrales;f_CSP1-4
f_UBA953	53.4082	124.744	31.702	0	128.9479	0	24.8958	16.8854	25.0216	29.9382	1.9307	2.7947	0	21.5212	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_UBA953
f_JAAYBP01	15.3078	0	88.2893	26.3145	7.1752	90.7235	48.4855	0	89.1588	0	0	0	0	93.4068	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_JAAYBP01
f_UBA1018	39.2204	20.7483	49.9733	75.5157	27.5754	65.5395	85.2212	0	0	14.3853	0	80.0596	0	0	0	d_Bacteria;p_Bdellovibrionota;c_Bdellovibrionia A;o_UBA1018;f_UBA1018
f_UBA7430	0	0	154.8105	46.9955	15.3771	110.7682	42.0654	0	43.3423	0	1.3287	0	0	42.1069	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_UBA7430
f_DSM-1321	12.787	0	20.1137	21.9812	0	18.9459	0	250.0662	0	0	45.9764	14.396	56.7026	0	14.7259	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales B;f_DSM-1321
f_DSM-22653	9.0922	317.4553	45.8958	0	12.7852	46.319	0	5.4411	8.3615	10.0045	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_DSM-22653;f_DSM-22653
f_Halobacillaceae	0	0	124.848	76.7472	13.9511	51.4497	9.4273	6.6117	4.562	0	24.424	3.064	15.5893	121.0776	1.2737	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales D;f_Halobacillaceae
f_UBA5297	0	0	0	344.8295	20.1481	0	0	0	0	0	0	0	0	87.4299	0	d_Bacteria;p_Myxococcota;c_Myxococcia;o_Myxococcales;f_UBA5297
f_JABIPA01	0	0	0	0	0	27.488	0	0	0	0	0	0	0	424.5152	0	d_Bacteria;p_Margulisbacteria;c_Marinamargulisbacteria;o_JABIPA01;f_JABIPA01
f_Kiloniellaceae	0	0	113.196	123.7056	0	106.6238	95.7317	0	0	0	0	0	0	10.9777	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Kiloniellales;f_Kiloniellaceae
f_Schleiferiaceae	0	0	71.4416	52.0497	21.2886	44.8625	55.9585	0	41.7683	0	0	0	0	161.6629	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Schleiferiaceae
f_GCA-016699535	0	0	28.2041	30.8227	0	0	170.3765	0	0	0	0	0	0	218.819	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_GCA-016699535
f_Kangiellaceae	0	0	37.1216	223.125	0	104.899	67.2737	0	10.8516	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Kangiellaceae
f_UBA5550	0	0	197.2087	0	35.2592	148.6069	0	0	23.0596	0	0	0	0	38.2506	0	d_Bacteria;p_Spirochaetota;c_UBA4802;o_UBA4802;f_UBA5550
f_UBA2400	0	0	6.0826	239.3034	0	11.4588	0	0	182.9849	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_UBA2400;f_UBA2400
f_SZUA-229	0	0	26.8539	176.0831	72.0187	50.5896	97.3321	0	15.7001	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_SZUA-229;f_SZUA-229
f_UBA5066	0	0	0	202.2037	0	69.0025	95.8033	0	19.0226	0	0	0	0	51.2678	0	d_Bacteria;p_Acidobacteriota;c_Thermoanaerobaculia;o_UBA5066;f_UBA5066
f_Prolixibacteraceae	0	0	35.4906	56.8791	0	0	31.4406	100.8452	0	0	2.2925	0	53.6516	151.425	4.0336	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Prolixibacteraceae
f_Parvularculaceae	0	0	0	177.1601	19.8818	0	26.87	0	39.5451	0	0	41.7239	0	107.8431	22.9622	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Parvularculaceae
f_Anaeroplasmataceae	0	0	296.9731	92.7273	0	0	0	0	0	0	0	0	0	41.1435	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Acholeplasmatales;f_Anaeroplasmataceae
f_OLB10	0	0	0	227.5164	0	49.025	0	0	60.8583	0	0	33.813	0	50.475	4.8804	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_AKYH767-A;f_OLB10
f_QEVD01	0	0	91.3763	224.6853	0	0	110.3978	0	0	0	0	0	0	0	0	d_Bacteria;p_KSB1;c_UBA2214;o_DRLW01;f_QEVD01
f_WFRC01	0	0	84.4238	0	15.0942	206.7575	101.998	0	0	0	0	0	0	16.3748	0	d_Bacteria;p_WOR-3;c_UBA3072;o_WFRC01;f_WFRC01
f_Coxiellaceae	0	0	82.8718	123.2658	23.2133	69.5299	49.1241	0	7.8878	0	0	0	0	67.0519	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Coxiellales;f_Coxiellaceae
f_DSWW01	23.3931	178.2057	7.3594	8.0427	13.1579	0	26.6741	2.7999	17.2106	97.814	0	43.5492	0	0	0.5394	d_Bacteria;p_Desulfobacterota;c_DSWW01;o_DSWW01;f_DSWW01
f_Coriobacteriaceae	0	0	0	0	0	0	0	60.9105	0	0	347.2495	1.2863	6.3829	0	2.0036	d_Bacteria;p_Actinobacteriota;c_Coriobacteriia;o_Coriobacteriales;f_Coriobacteriaceae
f_XYD2-FULL-50-16	0	0	0	417.2727	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_SAR324;c_SAR324;o_XYD2-FULL-50-16;f_XYD2-FULL-50-16
f_Sulfobacillaceae	6.1452	0	107.7096	75.455	8.6412	79.3437	35.0353	0	52.4769	0	0	0	0	52.2284	0.0337	d_Bacteria;p_Firmicutes E;c_Sulfobacillia;o_Sulfobacillales;f_Sulfobacillaceae
f_CACIAM-69d	15.5425	246.669	0	0	21.8556	0	103.9684	0	0	17.1022	0	0	0	11.8549	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_CACIAM-69d;f_CACIAM-69d
f_ARS1013	0	0	73.9172	129.248	13.2157	90.5132	35.7217	0	8.6431	0	0	0	0	64.5164	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_Dehalococcoidales;f_ARS1013
f_Unclassified_c_Gemmatimonadetes	8.1876	51.9767	35.4171	0	11.5132	21.2296	260.6282	0	0	0	2.1117	7.0959	0	12.49	0.5506	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Unclassified_c_Gemmatimonadetes;f_Unclassified_c_Gemmatimonadetes
f_Cardiobacteriaceae	0	69.8486	26.2252	0	5.3601	0	101.9242	33.7981	36.1841	5.7238	51.4339	25.6235	19.5729	23.2593	9.9794	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cardiobacteriales;f_Cardiobacteriaceae
f_UBA6053	0	0	15.0703	247.042	26.9443	99.367	18.2074	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_SS1-B-03-39;f_UBA6053
f_PWLI01	0	0	57.3698	0	0	216.1555	34.6561	0	67.0824	0	0	0	0	27.8186	0	d_Bacteria;p_Firmicutes D;c_Proteinivoracia;o_UBA4975;f_PWLI01
f_Sulfurospirillaceae	30.7132	0	9.0153	42.4406	120.8886	0	70.3786	0	0	0	0	10.9019	0	111.9103	5.8527	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Sulfurospirillaceae
f_UBA5542	16.0477	0	0	0	22.5659	166.4398	152.487	0	44.2744	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_UBA7879;f_UBA5542
f_UBA6429	19.8733	94.6201	46.8905	0	55.8907	0	75.5353	0	54.829	21.8675	0	1.3779	0	30.3163	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_UBA6429;f_UBA6429
f_Geobacteraceae	21.6495	51.5384	25.5407	0	38.0538	16.0385	41.1432	0	9.9549	11.911	0	2.2515	0	179.6725	0	d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Geobacterales;f_Geobacteraceae
f_UBA12170	0	0	38.5385	42.1166	0	0	279.3654	0	0	0	0	0	0	37.3746	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA12170
